Ticker,year,total_assets,current_assets,current_liabilities,total_liabilities,total_debt,total_equity,revenue,gross_profit,ebit,interest_expense,net_income,operating_cash_flow,capital_expenditures,price_close,shares_outstanding,eps_basic,bvps,dividend_per_share
RRHI.PS,2024,169951000000.0,50788764394.0,46496932275.0,77344712842.0,46326036284.0,88542407821.0,199167000000.0,40739202624.0,9736864550.0,3124427171.0,11414430895.0,12529663868.0,4755727422.0,36.0,1424312360.0,7.11416,62.16502104,2.0
SBS.PS,2015,3867849108.0,2624493829.0,1277359838.0,1596762674.0,1523265017.0,2271086434.0,940000603.0,250781082.0,138450498.0,50843630.0,159281410.0,-52640829.0,330307.0,4.582864,1598674411.0,0.1374,1.420605983,0.0
SBS.PS,2016,3990644716.0,2940982068.0,774600775.0,782760830.0,693807624.0,3207883886.0,1002128379.0,202121170.0,197982542.0,19345507.0,1015568002.0,480353562.0,11011993.0,4.263992,1591407903.0,0.6332,2.01575214,0.029
SBS.PS,2017,7377650139.0,5449809086.0,661116483.0,2626395240.0,2587725435.0,4745633963.0,1100266062.0,341410634.0,189895517.0,66900000.0,117071528.0,60584447.0,6063113.0,4.534751,1891004915.0,0.06643,2.509583092,0.0
SBS.PS,2018,7376509443.0,4035128413.0,1336943660.0,2420786928.0,2386940603.0,4897381212.0,1172786225.0,372298102.0,213009197.0,134600000.0,78091034.0,-577175785.0,105910593.0,6.073327,1891004915.0,0.0937,2.589829975,0.014
SBS.PS,2019,8447892704.0,2311690168.0,1780913707.0,2770147811.0,2700452618.0,4882149254.0,1261011981.0,-546280905.0,155776431.0,132090759.0,44761494.0,86338378.0,3363337.0,7.498534,1891004915.0,0.00992,2.58177502,0.018
SBS.PS,2020,8770487935.0,2516019151.0,2043901411.0,2394182089.0,2341470766.0,5589214332.0,953950079.0,-317196753.0,187892533.0,118553837.0,40723412.0,381231756.0,5035347.0,4.534751,1891004915.0,0.38288,2.955684719,0.0
SBS.PS,2021,7924457816.0,1616580187.0,1436006059.0,1449814337.0,1371775362.0,5742541390.0,818887323.0,-259541728.0,154788257.0,77756476.0,282486895.0,506801000.0,35886722.0,3.320085,1891004915.0,0.10414,3.036767035,0.018
SBS.PS,2022,8771950989.0,2494070209.0,1480549254.0,2231541386.0,2080757870.0,5826713053.0,1188073715.0,-274097441.0,292946495.0,68425716.0,141863012.0,320488378.0,20169640.0,3.15813,1891004915.0,0.06461,3.08127864,0.02
SBS.PS,2023,8689899758.0,2487828284.0,1465795339.0,2090340058.0,1984991786.0,5872074024.0,1034768372.0,-338972625.0,186977602.0,139802827.0,78115067.0,116436229.0,41989772.0,3.927418,1891004915.0,0.02448,3.105266399,0.0
SBS.PS,2024,8832005090.0,2331001575.0,1852196619.0,2227621562.0,2102245932.0,5890081541.0,1119199142.0,-327638059.0,230730647.0,161815088.0,52831315.0,761811738.0,7313215.0,4.008396,1891004915.0,0.01411,3.114789122,0.005
SCC.PS,2015,57157037245.0,15092708536.0,15555721718.0,30255955086.0,19543609597.0,26901082159.0,24680171579.0,14094833105.0,9765082225.0,278187914.0,8486909081.0,10683869034.0,5036739075.0,19.191023,4275000000.0,1.98524,6.292650797,1.0
SCC.PS,2016,65760476502.0,21154329852.0,15652536957.0,31474165253.0,16689746853.0,34286311249.0,36584375140.0,17826563086.0,12884487574.0,598992706.0,12040669988.0,16420476772.0,7242108616.0,18.277165,4261145720.0,2.81937,8.046265841,1.0
SCC.PS,2017,68596405689.0,24333646377.0,14407272446.0,30917026549.0,18024478172.0,37679379140.0,43943489219.0,22708020602.0,15559045793.0,550939277.0,14209139819.0,18206968085.0,6324077517.0,21.322512,4258410620.0,3.33467,8.8482259,2.5
SCC.PS,2018,71048938224.0,25688110617.0,20372103747.0,31116251620.0,20469028367.0,39932686604.0,41968512823.0,19836293637.0,13348547207.0,769810734.0,12025381058.0,9503158826.0,9539112245.0,13.88447,4250547620.0,2.82739,9.394715734,2.25
SCC.PS,2019,72209123686.0,21603135158.0,13994697958.0,27973223923.0,18704572622.0,44235899763.0,44252105308.0,16961365938.0,10323560718.0,1127025694.0,9678790811.0,24138059021.0,11644672854.0,13.251989,4250547620.0,2.27566,10.40710603,1.25
SCC.PS,2020,71145724583.0,23299458804.0,16521154728.0,28960713669.0,19977090529.0,42185010914.0,28250368506.0,8356948771.0,4154086049.0,994684739.0,3286749412.0,9816715143.0,5488093777.0,8.300564,4250547620.0,0.77325,9.924606118,1.25
SCC.PS,2021,71644390052.0,26932669982.0,14594144100.0,26034493245.0,15155011343.0,45609896807.0,52424426934.0,26101565170.0,16919696941.0,840154189.0,16200097441.0,21279776214.0,3871866784.0,13.678844,4250547620.0,3.8113,10.7303578,2.5
SCC.PS,2022,87102783024.0,44900091125.0,15448278091.0,22850385116.0,10266888360.0,64252397908.0,91128692707.0,61303978590.0,41632064239.0,652039957.0,39871157824.0,40774888007.0,4304131007.0,24.150659,4250547620.0,9.38024,15.11626352,5.0
SCC.PS,2023,85128442979.0,46135495545.0,19396338052.0,22750464289.0,6783892617.0,62377978690.0,76960415444.0,43988035404.0,29009741589.0,433818591.0,27933296337.0,36199879271.0,4016875514.0,24.817094,4250547620.0,6.57169,14.67528052,7.0
SCC.PS,2024,71193957811.0,30198880837.0,12871517776.0,14675403370.0,2674927546.0,56518554441.0,65194299761.0,31973209034.0,20787127763.0,238515469.0,19618784704.0,27506551716.0,5352569299.0,32.884336,4250547620.0,4.61811,13.29677009,0.0
SECB.PS,2015,532201000000.0,0.0,0.0,478986000000.0,174104000000.0,53209669000.0,17582159000.0,0.0,7630606000.0,0.0,7364603000.0,10974134000.0,1050809000.0,137.171262,602831109.0,12.2462,88.16629601,2.0
SECB.PS,2016,694982000000.0,0.0,0.0,597855000000.0,235692000000.0,97121673000.0,20702477000.0,0.0,9411801000.0,0.0,8532467000.0,11373918000.0,2081582000.0,184.527321,753538887.0,11.94531,128.7546996,2.0
SECB.PS,2017,694027000000.0,0.0,0.0,588948000000.0,156078000000.0,105073000000.0,24914722000.0,0.0,11888448000.0,0.0,10239641000.0,-10581889000.0,1827697000.0,245.212804,753538887.0,13.61647,139.3065306,3.0
SECB.PS,2018,766861000000.0,0.0,0.0,657379000000.0,144546000000.0,109476000000.0,25421384000.0,0.0,11042862000.0,0.0,8583309000.0,31844317000.0,1786743000.0,152.065932,753538887.0,11.4187,145.1491899,3.0
SECB.PS,2019,793007000000.0,0.0,0.0,674720000000.0,141752000000.0,118279000000.0,33904069000.0,0.0,12561586000.0,0.0,10078308000.0,-32219265000.0,1707337000.0,192.330599,753538887.0,13.40007,156.8323441,2.0
SECB.PS,2020,652851000000.0,61376860000.0,488480000000.0,529545000000.0,66795039000.0,123306000000.0,50285938000.0,23989550000.0,4471211000.0,9703050000.0,7627236000.0,88382490000.0,1893111000.0,133.450868,753538887.0,9.85748,163.5032194,3.0
SECB.PS,2021,699617000000.0,67025660000.0,551807000000.0,574547000000.0,32185737000.0,125070000000.0,35338305000.0,31530040000.0,9241065000.0,5447270000.0,6835624000.0,84391655000.0,2764140000.0,119.0,753538887.0,9.17366,165.8434915,3.0
SECB.PS,2022,842291000000.0,69804250000.0,678099000000.0,716443000000.0,88032096000.0,125848000000.0,37990953000.0,35979700000.0,12776115000.0,7508770000.0,10408235000.0,35228196000.0,2383240000.0,87.0,753538887.0,14.00238,166.8766976,3.0
SECB.PS,2023,871509000000.0,35671230000.0,711047000000.0,735379000000.0,100303000000.0,136130000000.0,41567310000.0,36601480000.0,11190265000.0,14361440000.0,8925873000.0,-20946259000.0,4397800000.0,71.5,753538887.0,12.07792,180.6546979,3.0
SECB.PS,2024,1129140000000.0,43134040000.0,938632000000.0,988003000000.0,152375000000.0,141138000000.0,53997569000.0,45623300000.0,14680975000.0,19083590000.0,11236558000.0,57810295000.0,5719174000.0,87.0,753538887.0,14.90855,187.2996264,3.0
SEVN.PS,2015,9515935215.0,3648770471.0,4976621808.0,5398640134.0,1237000000.0,4117295081.0,22400931697.0,4122755166.0,1430088924.0,33991623.0,1007996490.0,1765139466.0,2287816904.0,30.30305,1512838079.0,0.6663,2.721570232,0.0
SEVN.PS,2016,12351255736.0,5372182554.0,6473565182.0,7309623708.0,1880500000.0,5041632028.0,28357309168.0,5269523563.0,1680136984.0,44300104.0,1175470391.0,2741677031.0,2325268688.0,40.909118,1512838079.0,0.777,3.332565526,0.0
SEVN.PS,2017,14386313086.0,6448440276.0,7110481717.0,8340294321.0,1736833333.0,6046018765.0,32088441776.0,6256579210.0,1879318498.0,56333205.0,1317870459.0,3402597786.0,2401056244.0,57.2,1512836566.0,0.87113,3.99647847,0.0
SEVN.PS,2018,17402647674.0,8988629999.0,9252671734.0,10327782351.0,1256416667.0,7074865323.0,39709088663.0,9335858444.0,2210042761.0,60514261.0,1531756266.0,4369671400.0,2234656893.0,62.0,1512836566.0,1.01251,4.676556267,0.0
SEVN.PS,2019,29673664154.0,12703448506.0,13706759724.0,21636075097.0,9324400560.0,8037589057.0,48037977624.0,10764317334.0,2803752893.0,878392159.0,1444573485.0,8124443409.0,3132387307.0,71.0,1512836566.0,0.95488,5.312926219,0.0
SEVN.PS,2020,29749007469.0,13896794073.0,13864318289.0,22395139695.0,10782133653.0,7353867774.0,38890128943.0,7145530807.0,296314969.0,1122625898.0,-419717537.0,2533799481.0,1766636277.0,59.9,1512836566.0,-0.27744,4.860979659,0.0
SEVN.PS,2021,28418464667.0,14222717568.0,12968182510.0,21447048742.0,10308794037.0,6971415925.0,40053539460.0,7650497063.0,385115546.0,945733213.0,-461004999.0,4153803807.0,1194517083.0,44.0,1512836566.0,-0.30473,4.608175187,0.0
SEVN.PS,2022,32178918407.0,17472933138.0,14763294089.0,23032811262.0,9635594460.0,9146107145.0,56690597302.0,12774149592.0,3460936356.0,804919265.0,2056963147.0,7328037557.0,2158272756.0,36.25,1512836566.0,1.35968,6.045667688,0.0
SEVN.PS,2023,39534884984.0,23397904286.0,18196344096.0,26959253719.0,9940030958.0,12575631265.0,70649024107.0,16516808616.0,4947636197.0,846328651.0,3483305605.0,12003831940.0,3492498229.0,38.1,1512836566.0,2.3025,8.312617204,0.0
SEVN.PS,2024,43282279913.0,23518595622.0,23328717566.0,34206062257.0,12027435743.0,9076217656.0,80588283743.0,18906323767.0,5498947087.0,934768685.0,3811158465.0,13054889925.0,3930553820.0,67.8,1512836566.0,2.51921,5.999470042,0.0
SFI.PS,2015,178454000.0,42684000.0,69917000.0,114527000.0,0.0,63927000.0,47872000.0,5170000.0,-3649000.0,0.0,-3830000.0,-3733000.0,0.0,0.144,1818436953.0,-0.00211,0.063338462,0.0
SFI.PS,2016,180129000.0,40575000.0,71141000.0,117095000.0,0.0,63034000.0,44429000.0,4377000.0,-4184000.0,0.0,-861000.0,-2273000.0,0.0,0.14,1818436953.0,-0.00047,0.062847381,0.0
SFI.PS,2017,173627000.0,17772000.0,70612000.0,121778000.0,0.0,51849000.0,56578000.0,6671000.0,-3990000.0,0.0,-11254000.0,-22623000.0,0.0,0.134,1818436953.0,-0.00619,0.056696494,0.0
SFI.PS,2018,177665600.3,20405750.32,70394188.54,121430831.6,0.0,56234768.77,58383000.0,5772000.0,3683000.0,0.0,4264000.0,875000.0,0.0,0.125,1818436953.0,0.00234,0.00395931,0.0
SFI.PS,2019,283770000.0,22007000.0,52250000.0,136639000.0,0.0,147131000.0,65181000.0,6437000.0,9150000.0,0.0,91210000.0,795000.0,0.0,0.117,1818436953.0,0.05016,0.141942232,0.0
SFI.PS,2020,361796000.0,21495000.0,47248000.0,155497000.0,0.0,206299000.0,45499000.0,1556000.0,-4396000.0,0.0,59484000.0,-1547000.0,0.0,0.128,1818436953.0,0.03271,0.174480066,0.0
SFI.PS,2021,378429000.0,19426000.0,48799000.0,145168000.0,0.0,233261000.0,28693000.0,869000.0,-13500000.0,0.0,25096000.0,575000.0,0.0,0.104,1818436953.0,0.0138,0.189307086,0.0
SFI.PS,2022,386608630.0,26303620.0,55366630.0,152147790.0,0.0,234460840.0,64402000.0,6441000.0,-6898000.0,0.0,346000.0,1735000.0,0.0,0.077,1818436953.0,0.00019,0.101969898,0.0
SFI.PS,2023,524399000.0,26911000.0,54441000.0,186111000.0,0.0,338288000.0,56243000.0,-8422000.0,-17233000.0,0.0,103621000.0,4484000.0,0.0,0.054,1818436953.0,0.05698,0.21421584,0.0
SFI.PS,2024,591171000.0,15292000.0,49302000.0,201212000.0,0.0,389959000.0,42791000.0,-9680000.0,-25234000.0,0.0,51250000.0,-7900000.0,0.0,0.058,1818436953.0,0.02818,0.242630903,0.0
SGI.PS,2015,12361621674.0,6964788951.0,1606294360.0,2292774070.0,257142182.0,9559982606.0,6460846769.0,1440843471.0,793742443.0,59348521.0,676210660.0,-86124803.0,152791087.0,1.14,1821542000.0,0.26725,5.248291067,0.06
SGI.PS,2016,11336689228.0,5860757153.0,647408853.0,1338597038.0,112643382.0,9658677117.0,6359784713.0,997784791.0,226148129.0,12431682.0,340709821.0,409234399.0,141407745.0,1.22,1821542000.0,0.18854,5.302472914,0.1
SGI.PS,2017,11761930483.0,5995148157.0,713767661.0,1475969651.0,115748223.0,9939983983.0,4942737085.0,965669352.0,345161130.0,2834528.0,403612023.0,793000958.0,173211098.0,1.57,1821542000.0,0.21797,5.456906282,0.07
